product_sku,action,quantity,created_at,reason
CA-UG-0758,OUT,2,2025-03-08 14:50:44,Sale - Order BILL-01948
GA-SO-0473,OUT,1,2025-03-08 14:50:44,Sale - Order BILL-01948
CH-RE-0751,OUT,2,2025-03-09 01:39:01,Sale - Order BILL-06372
LA-DE-0392,OUT,2,2025-03-09 01:39:01,Sale - Order BILL-06372
PR-EP-0119,OUT,1,2025-03-09 01:39:01,Sale - Order BILL-06372
MO-LO-0006,OUT,3,2025-03-09 01:39:01,Sale - Order BILL-06372
HE-JB-0666,OUT,2,2025-03-09 01:39:01,Sale - Order BILL-06372
TA-MI-0286,OUT,1,2025-03-09 03:45:36,Sale - Order BILL-09001
WE-CR-0698,OUT,2,2025-03-09 03:45:36,Sale - Order BILL-09001
SM-FI-0547,OUT,3,2025-03-09 03:45:36,Sale - Order BILL-09001
TV-TC-0027,OUT,1,2025-03-09 04:09:35,Sale - Order BILL-02612
CA-AN-0049,OUT,3,2025-03-09 06:02:04,Sale - Order BILL-00859
WE-HP-0360,OUT,3,2025-03-09 06:02:04,Sale - Order BILL-00859
ME-SA-0300,OUT,2,2025-03-09 06:02:04,Sale - Order BILL-00859
MO-MI-0436,OUT,1,2025-03-09 10:49:16,Sale - Order BILL-00142
SM-FI-0727,OUT,1,2025-03-09 10:49:16,Sale - Order BILL-00142
RO-AS-0224,OUT,3,2025-03-09 11:00:01,Sale - Order BILL-02566
EA-SA-0206,OUT,1,2025-03-09 11:00:01,Sale - Order BILL-02566
TA-AM-0645,OUT,3,2025-03-09 17:04:43,Sale - Order BILL-01690
CA-SO-0018,OUT,1,2025-03-09 17:04:43,Sale - Order BILL-01690
CA-AM-0047,OUT,3,2025-03-09 18:16:45,Sale - Order BILL-09354
TV-SO-0334,OUT,2,2025-03-09 18:16:45,Sale - Order BILL-09354
MO-CO-0790,OUT,2,2025-03-09 20:56:31,Sale - Order BILL-08851
SM-AP-0282,OUT,2,2025-03-09 20:56:31,Sale - Order BILL-08851
CA-SO-0380,OUT,2,2025-03-09 20:56:31,Sale - Order BILL-08851
ME-KI-0747,OUT,3,2025-03-09 21:20:38,Sale - Order BILL-04919
MO-HP-0466,OUT,1,2025-03-09 21:20:38,Sale - Order BILL-04919
SM-MO-0245,OUT,3,2025-03-09 21:45:54,Sale - Order BILL-06731
TV-XI-0346,OUT,2,2025-03-09 22:18:50,Sale - Order BILL-02885
RO-CI-0726,OUT,3,2025-03-09 22:25:18,Sale - Order BILL-00527
ME-SO-0247,OUT,2,2025-03-09 22:26:48,Sale - Order BILL-04331
EA-NO-0198,OUT,2,2025-03-09 23:36:10,Sale - Order BILL-02594
GA-SO-0512,OUT,2,2025-03-10 04:41:52,Sale - Order BILL-04336
RO-AS-0564,OUT,3,2025-03-10 04:41:52,Sale - Order BILL-04336
ME-SA-0301,OUT,1,2025-03-10 04:41:52,Sale - Order BILL-04336
PR-XE-0181,OUT,3,2025-03-10 05:15:02,Sale - Order BILL-06528
CH-AN-0191,OUT,3,2025-03-10 05:15:02,Sale - Order BILL-06528
SP-BO-0675,OUT,2,2025-03-10 05:15:02,Sale - Order BILL-06528
TV-TC-0706,OUT,3,2025-03-10 05:27:19,Sale - Order BILL-00447
SM-SA-0631,OUT,3,2025-03-10 05:27:19,Sale - Order BILL-00447
PO-AM-0435,OUT,1,2025-03-10 05:27:19,Sale - Order BILL-00447
CA-BE-0113,OUT,1,2025-03-10 09:53:36,Sale - Order BILL-01574
RO-CI-0013,OUT,1,2025-03-10 09:53:36,Sale - Order BILL-01574
WE-CR-0136,OUT,2,2025-03-10 11:54:35,Sale - Order BILL-09076
SP-HA-0226,OUT,1,2025-03-10 13:38:13,Sale - Order BILL-09469
ME-KI-0168,OUT,3,2025-03-10 13:38:13,Sale - Order BILL-09469
SM-AP-0175,OUT,1,2025-03-10 14:09:13,Sale - Order BILL-04844
SM-BO-0103,OUT,3,2025-03-10 14:09:13,Sale - Order BILL-04844
SP-UL-0638,OUT,2,2025-03-10 14:09:13,Sale - Order BILL-04844
CA-BO-0084,OUT,2,2025-03-10 14:09:13,Sale - Order BILL-04844
LA-MI-0171,IN,106,2025-03-10 19:37:29,Purchase Order PO-00517
SM-SA-0007,OUT,1,2025-03-10 21:23:47,Sale - Order BILL-00801
PO-MI-0158,OUT,2,2025-03-10 22:50:58,Sale - Order BILL-03552
SM-VI-0799,OUT,1,2025-03-10 22:57:41,Sale - Order BILL-02606
RO-CI-0726,OUT,3,2025-03-10 22:57:41,Sale - Order BILL-02606
ME-SO-0041,OUT,1,2025-03-10 22:57:41,Sale - Order BILL-02606
GA-MI-0381,OUT,2,2025-03-11 00:51:06,Sale - Order BILL-08444
PR-EP-0119,OUT,3,2025-03-11 05:27:59,Sale - Order BILL-09638
MO-AS-0347,OUT,3,2025-03-11 05:27:59,Sale - Order BILL-09638
KE-LO-0364,OUT,1,2025-03-11 05:27:59,Sale - Order BILL-09638
PR-XE-0567,OUT,3,2025-03-11 07:28:05,Sale - Order BILL-01433
SM-XI-0012,OUT,3,2025-03-11 07:28:05,Sale - Order BILL-01433
PR-BR-0051,OUT,3,2025-03-11 07:28:05,Sale - Order BILL-01433
MO-SA-0075,OUT,2,2025-03-11 08:59:33,Sale - Order BILL-02577
TA-SA-0424,IN,153,2025-03-11 10:26:54,Purchase Order PO-00595
KE-ST-0766,OUT,1,2025-03-11 14:27:03,Sale - Order BILL-04868
MO-HP-0213,OUT,2,2025-03-11 20:50:36,Sale - Order BILL-00424
ME-SA-0058,OUT,2,2025-03-11 22:09:18,Sale - Order BILL-05294
CA-BO-0753,OUT,3,2025-03-11 22:09:18,Sale - Order BILL-05294
PR-CA-0714,OUT,2,2025-03-11 22:09:18,Sale - Order BILL-05294
EA-NO-0691,OUT,2,2025-03-11 22:09:18,Sale - Order BILL-05294
WE-RA-0556,IN,80,2025-03-12 04:17:12,Purchase Order PO-00093
TV-SA-0406,OUT,1,2025-03-12 04:42:52,Sale - Order BILL-07173
ME-KI-0595,OUT,2,2025-03-12 04:42:52,Sale - Order BILL-07173
KE-ST-0766,OUT,3,2025-03-12 06:48:33,Sale - Order BILL-00284
LA-AS-0034,OUT,1,2025-03-12 07:29:54,Sale - Order BILL-01546
WE-LO-0566,OUT,3,2025-03-12 08:57:50,Sale - Order BILL-04026
GA-MI-0151,OUT,3,2025-03-12 08:57:50,Sale - Order BILL-04026
GA-NI-0092,IN,83,2025-03-12 12:15:51,Purchase Order PO-00368
TA-XI-0622,OUT,2,2025-03-12 13:55:49,Sale - Order BILL-00909
GA-NI-0204,OUT,2,2025-03-12 13:55:49,Sale - Order BILL-00909
KE-CO-0023,OUT,1,2025-03-12 14:12:28,Sale - Order BILL-01696
MO-ST-0673,OUT,1,2025-03-12 14:12:28,Sale - Order BILL-01696
SP-UL-0336,OUT,2,2025-03-12 15:43:08,Sale - Order BILL-09829
TV-ON-0081,OUT,1,2025-03-12 15:43:08,Sale - Order BILL-09829
CH-BO-0764,OUT,3,2025-03-12 15:43:08,Sale - Order BILL-09829
ME-SA-0279,OUT,1,2025-03-12 18:46:27,Sale - Order BILL-09900
MO-SA-0075,OUT,2,2025-03-12 18:46:27,Sale - Order BILL-09900
HE-SO-0586,OUT,3,2025-03-12 18:46:27,Sale - Order BILL-09900
GA-SO-0522,OUT,2,2025-03-12 19:35:50,Sale - Order BILL-02743
SM-VI-0475,OUT,1,2025-03-12 19:35:50,Sale - Order BILL-02743
PO-ON-0540,OUT,1,2025-03-12 20:42:23,Sale - Order BILL-04203
SM-SA-0543,OUT,1,2025-03-12 20:42:23,Sale - Order BILL-04203
CA-FU-0369,OUT,2,2025-03-12 21:26:17,Sale - Order BILL-02878
LA-LG-0676,OUT,3,2025-03-12 21:26:17,Sale - Order BILL-02878
WE-HP-0146,OUT,3,2025-03-12 21:26:17,Sale - Order BILL-02878
PR-EP-0479,IN,96,2025-03-12 22:02:32,Purchase Order PO-00905
PO-AN-0182,OUT,1,2025-03-12 23:41:45,Sale - Order BILL-03872
SM-AP-0635,OUT,3,2025-03-13 02:45:49,Sale - Order BILL-06287
SP-UL-0496,OUT,1,2025-03-13 02:45:49,Sale - Order BILL-06287
TV-PA-0348,OUT,3,2025-03-13 02:45:49,Sale - Order BILL-06287
RO-AS-0785,OUT,1,2025-03-13 06:19:00,Sale - Order BILL-01528
MO-SA-0201,OUT,3,2025-03-13 06:19:00,Sale - Order BILL-01528
CA-PA-0744,OUT,3,2025-03-13 06:19:00,Sale - Order BILL-01528
HE-AU-0008,OUT,2,2025-03-13 08:31:08,Sale - Order BILL-07114
SP-UL-0638,OUT,2,2025-03-13 08:31:08,Sale - Order BILL-07114
PR-CA-0372,OUT,2,2025-03-13 08:48:42,Sale - Order BILL-07861
SP-MA-0248,OUT,2,2025-03-13 08:48:42,Sale - Order BILL-07861
LA-RA-0541,OUT,3,2025-03-13 14:34:16,Sale - Order BILL-02754
TV-TC-0356,OUT,3,2025-03-13 15:16:11,Sale - Order BILL-03451
GA-SO-0736,OUT,2,2025-03-13 15:16:11,Sale - Order BILL-03451
RO-AS-0069,OUT,3,2025-03-13 15:16:11,Sale - Order BILL-03451
LA-MI-0616,IN,79,2025-03-13 23:25:05,Purchase Order PO-00804
CA-UG-0735,OUT,1,2025-03-14 00:09:04,Sale - Order BILL-05390
SP-MA-0083,OUT,1,2025-03-14 00:09:04,Sale - Order BILL-05390
MO-DE-0001,OUT,2,2025-03-14 00:09:04,Sale - Order BILL-05390
SP-SO-0217,OUT,3,2025-03-14 00:19:29,Sale - Order BILL-06645
HE-SO-0586,OUT,2,2025-03-14 00:19:29,Sale - Order BILL-06645
HE-PH-0629,OUT,2,2025-03-14 00:19:29,Sale - Order BILL-06645
PR-EP-0479,OUT,3,2025-03-14 00:19:29,Sale - Order BILL-06645
LA-MS-0120,IN,198,2025-03-14 02:21:39,Purchase Order PO-00449
SP-HA-0597,OUT,3,2025-03-14 02:26:18,Sale - Order BILL-04875
RO-LI-0528,OUT,2,2025-03-14 02:26:18,Sale - Order BILL-04875
HE-PH-0020,OUT,3,2025-03-14 04:22:29,Sale - Order BILL-05563
CA-NI-0371,OUT,2,2025-03-14 04:42:04,Sale - Order BILL-08156
SM-GO-0403,OUT,1,2025-03-14 04:42:04,Sale - Order BILL-08156
SM-RE-0583,OUT,3,2025-03-14 09:13:46,Sale - Order BILL-09665
PR-CA-0310,OUT,2,2025-03-14 09:13:46,Sale - Order BILL-09665
MO-AC-0249,OUT,2,2025-03-14 09:13:46,Sale - Order BILL-09665
ME-KI-0168,OUT,2,2025-03-14 09:13:46,Sale - Order BILL-09665
CA-AN-0049,OUT,3,2025-03-14 13:18:59,Sale - Order BILL-04219
RO-AS-0333,OUT,1,2025-03-14 13:18:59,Sale - Order BILL-04219
EA-JA-0258,OUT,1,2025-03-14 13:18:59,Sale - Order BILL-04219
WE-CR-0275,OUT,3,2025-03-14 14:55:55,Sale - Order BILL-00324
SM-AM-0240,OUT,2,2025-03-14 14:55:55,Sale - Order BILL-00324
HE-BO-0011,OUT,3,2025-03-14 15:51:08,Sale - Order BILL-08447
MO-LO-0409,OUT,1,2025-03-14 15:51:08,Sale - Order BILL-08447
TV-ON-0449,OUT,3,2025-03-14 15:51:08,Sale - Order BILL-08447
HE-SE-0260,OUT,3,2025-03-14 18:02:48,Sale - Order BILL-00898
CA-GO-0513,OUT,2,2025-03-14 18:02:48,Sale - Order BILL-00898
TV-TC-0356,OUT,3,2025-03-15 00:08:17,Sale - Order BILL-08675
GA-SO-0512,OUT,3,2025-03-15 00:08:17,Sale - Order BILL-08675
CA-AN-0049,OUT,1,2025-03-15 00:16:55,Sale - Order BILL-05439
WE-MI-0329,OUT,3,2025-03-15 01:30:38,Sale - Order BILL-08149
MO-SA-0201,OUT,2,2025-03-15 02:34:03,Sale - Order BILL-04005
CA-BO-0084,OUT,2,2025-03-15 02:34:03,Sale - Order BILL-04005
CH-BO-0596,OUT,1,2025-03-15 04:03:59,Sale - Order BILL-07575
TV-SO-0674,OUT,2,2025-03-15 04:03:59,Sale - Order BILL-07575
LA-MS-0131,OUT,2,2025-03-15 11:22:01,Sale - Order BILL-05991
MO-HP-0376,OUT,1,2025-03-15 11:22:01,Sale - Order BILL-05991
SP-MA-0660,OUT,2,2025-03-15 11:22:01,Sale - Order BILL-05991
SM-OP-0330,OUT,2,2025-03-15 11:22:01,Sale - Order BILL-05991
PR-XE-0291,OUT,2,2025-03-15 11:22:01,Sale - Order BILL-05991
GA-SO-0036,OUT,3,2025-03-15 11:31:15,Sale - Order BILL-08035
CA-FU-0728,OUT,2,2025-03-15 11:31:15,Sale - Order BILL-08035
MO-RA-0030,OUT,1,2025-03-15 11:31:15,Sale - Order BILL-08035
KE-ST-0215,OUT,2,2025-03-15 16:54:11,Sale - Order BILL-03441
PR-CA-0269,OUT,1,2025-03-15 16:54:11,Sale - Order BILL-03441
KE-DU-0312,OUT,2,2025-03-15 16:54:11,Sale - Order BILL-03441
LA-RA-0382,OUT,3,2025-03-15 19:56:24,Sale - Order BILL-04541
SP-JB-0670,OUT,1,2025-03-15 19:56:24,Sale - Order BILL-04541
CH-BO-0185,OUT,2,2025-03-15 20:31:20,Sale - Order BILL-03328
GA-SO-0490,OUT,2,2025-03-15 20:31:20,Sale - Order BILL-03328
HE-PH-0020,OUT,2,2025-03-15 20:31:20,Sale - Order BILL-03328
TA-MI-0286,OUT,2,2025-03-15 20:31:20,Sale - Order BILL-03328
CA-AN-0402,OUT,1,2025-03-15 20:31:20,Sale - Order BILL-03328
KE-HP-0481,OUT,1,2025-03-15 21:34:03,Sale - Order BILL-08777
PO-MI-0158,OUT,2,2025-03-16 00:31:52,Sale - Order BILL-05141
GA-SO-0055,OUT,2,2025-03-16 00:31:52,Sale - Order BILL-05141
PR-BR-0533,OUT,3,2025-03-16 01:26:59,Sale - Order BILL-02601
CA-SO-0731,OUT,2,2025-03-16 01:26:59,Sale - Order BILL-02601
ME-TR-0252,OUT,2,2025-03-16 01:26:59,Sale - Order BILL-02601
LA-MS-0017,OUT,2,2025-03-16 07:28:06,Sale - Order BILL-04470
SM-OP-0330,OUT,1,2025-03-16 07:28:06,Sale - Order BILL-04470
SM-AP-0635,OUT,3,2025-03-16 07:28:06,Sale - Order BILL-04470
KE-HP-0178,OUT,1,2025-03-16 07:28:06,Sale - Order BILL-04470
PR-XE-0709,OUT,1,2025-03-16 11:13:09,Sale - Order BILL-02491
MO-LO-0409,OUT,1,2025-03-16 14:21:10,Sale - Order BILL-04828
PO-SA-0109,OUT,2,2025-03-16 14:21:10,Sale - Order BILL-04828
SM-GO-0361,OUT,2,2025-03-16 15:37:34,Sale - Order BILL-03379
GA-MI-0617,OUT,2,2025-03-16 15:37:34,Sale - Order BILL-03379
KE-DU-0337,OUT,3,2025-03-16 19:05:17,Sale - Order BILL-03051
TA-AM-0170,OUT,3,2025-03-16 20:41:47,Sale - Order BILL-02544
PO-SA-0685,OUT,3,2025-03-16 23:38:48,Sale - Order BILL-07499
PR-BR-0452,OUT,1,2025-03-16 23:38:48,Sale - Order BILL-07499
CA-UG-0237,OUT,2,2025-03-17 00:05:04,Sale - Order BILL-01216
HE-BE-0546,OUT,2,2025-03-17 00:05:04,Sale - Order BILL-01216
TA-AM-0170,OUT,1,2025-03-17 00:05:04,Sale - Order BILL-01216
CA-FU-0234,OUT,2,2025-03-17 00:05:04,Sale - Order BILL-01216
KE-RA-0646,OUT,2,2025-03-17 00:05:04,Sale - Order BILL-01216
HE-SO-0739,OUT,1,2025-03-17 00:15:57,Sale - Order BILL-08256
KE-HP-0730,OUT,1,2025-03-17 00:15:57,Sale - Order BILL-08256
SM-RE-0233,OUT,1,2025-03-17 00:15:57,Sale - Order BILL-08256
TA-SA-0748,OUT,2,2025-03-17 03:39:16,Sale - Order BILL-00077
CA-AN-0613,OUT,2,2025-03-17 03:39:16,Sale - Order BILL-00077
PR-XE-0567,OUT,2,2025-03-17 06:25:02,Sale - Order BILL-09294
RO-CI-0267,OUT,3,2025-03-17 06:25:02,Sale - Order BILL-09294
TA-SA-0499,OUT,2,2025-03-17 08:37:01,Sale - Order BILL-03142
KE-ST-0668,OUT,3,2025-03-17 08:45:21,Sale - Order BILL-02554
RO-D--0724,OUT,1,2025-03-17 08:45:21,Sale - Order BILL-02554
LA-DE-0677,OUT,3,2025-03-17 11:18:22,Sale - Order BILL-05972
CA-FU-0728,OUT,3,2025-03-17 11:18:22,Sale - Order BILL-05972
LA-DE-0211,OUT,1,2025-03-17 11:18:22,Sale - Order BILL-05972
TA-LE-0703,OUT,2,2025-03-17 17:17:18,Sale - Order BILL-01499
WE-LO-0587,OUT,1,2025-03-17 18:01:18,Sale - Order BILL-09365
CH-ON-0434,OUT,1,2025-03-17 18:01:18,Sale - Order BILL-09365
RO-D--0266,OUT,2,2025-03-17 18:01:18,Sale - Order BILL-09365
CA-SO-0428,OUT,2,2025-03-17 19:44:53,Sale - Order BILL-04760
PR-BR-0179,OUT,2,2025-03-17 22:02:27,Sale - Order BILL-02052
CA-BO-0139,OUT,3,2025-03-17 22:05:06,Sale - Order BILL-09370
CH-RE-0327,OUT,2,2025-03-17 22:05:06,Sale - Order BILL-09370
PO-RE-0561,OUT,1,2025-03-17 23:26:57,Sale - Order BILL-00202
EA-JA-0258,OUT,3,2025-03-17 23:26:57,Sale - Order BILL-00202
KE-KE-0591,OUT,1,2025-03-17 23:26:57,Sale - Order BILL-00202
KE-HP-0178,OUT,1,2025-03-17 23:28:09,Sale - Order BILL-08636
KE-DE-0383,OUT,1,2025-03-17 23:28:09,Sale - Order BILL-08636
HE-JB-0795,OUT,3,2025-03-17 23:44:53,Sale - Order BILL-05629
CH-AN-0162,OUT,3,2025-03-17 23:44:53,Sale - Order BILL-05629
SP-UL-0548,OUT,2,2025-03-18 04:27:45,Sale - Order BILL-00677
TA-RE-0621,OUT,2,2025-03-18 05:57:11,Sale - Order BILL-03538
MO-LG-0717,OUT,1,2025-03-18 05:57:11,Sale - Order BILL-03538
SM-OP-0330,OUT,1,2025-03-18 06:55:56,Sale - Order BILL-00575
MO-MI-0374,OUT,2,2025-03-18 06:55:56,Sale - Order BILL-00575
CA-BO-0166,OUT,1,2025-03-18 06:55:56,Sale - Order BILL-00575
CA-AN-0402,OUT,2,2025-03-18 07:07:28,Sale - Order BILL-04513
CA-CA-0296,OUT,1,2025-03-18 07:07:28,Sale - Order BILL-04513
CA-BO-0753,OUT,2,2025-03-18 07:07:28,Sale - Order BILL-04513
CA-AN-0599,OUT,2,2025-03-18 10:49:06,Sale - Order BILL-09720
TA-LE-0643,OUT,1,2025-03-18 10:49:06,Sale - Order BILL-09720
CA-BE-0367,OUT,1,2025-03-18 10:49:06,Sale - Order BILL-09720
SM-AP-0635,OUT,3,2025-03-18 15:14:20,Sale - Order BILL-05612
CA-BO-0498,OUT,3,2025-03-18 17:26:47,Sale - Order BILL-04272
TV-SA-0406,OUT,1,2025-03-19 09:14:59,Sale - Order BILL-08582
ME-KI-0408,OUT,2,2025-03-19 09:14:59,Sale - Order BILL-08582
TV-XI-0603,OUT,3,2025-03-19 09:14:59,Sale - Order BILL-08582
TA-MI-0272,OUT,1,2025-03-19 09:36:41,Sale - Order BILL-00711
GA-SO-0490,OUT,3,2025-03-19 09:36:41,Sale - Order BILL-00711
PO-ON-0174,OUT,2,2025-03-19 09:36:41,Sale - Order BILL-00711
TA-XI-0622,OUT,2,2025-03-19 09:45:34,Sale - Order BILL-01160
CH-SA-0137,OUT,2,2025-03-19 09:45:34,Sale - Order BILL-01160
SM-RE-0283,OUT,1,2025-03-19 09:45:34,Sale - Order BILL-01160
EA-JA-0228,OUT,3,2025-03-19 09:53:09,Sale - Order BILL-00354
EA-AN-0115,OUT,2,2025-03-19 09:53:09,Sale - Order BILL-00354
EA-SO-0558,IN,33,2025-03-19 18:11:42,Purchase Order PO-00603
CA-BE-0539,OUT,1,2025-03-19 19:42:31,Sale - Order BILL-07514
EA-NO-0198,OUT,3,2025-03-19 20:34:49,Sale - Order BILL-07848
PR-XE-0350,OUT,2,2025-03-19 20:34:49,Sale - Order BILL-07848
RO-AS-0224,OUT,2,2025-03-19 23:44:02,Sale - Order BILL-07589
WE-LO-0262,OUT,3,2025-03-20 01:25:42,Sale - Order BILL-06712
HE-BO-0627,OUT,3,2025-03-20 01:25:42,Sale - Order BILL-06712
SM-RE-0233,OUT,3,2025-03-20 01:25:42,Sale - Order BILL-06712
GA-SO-0538,OUT,2,2025-03-20 01:25:42,Sale - Order BILL-06712
KE-DU-0312,IN,122,2025-03-20 08:22:41,Purchase Order PO-00780
KE-HP-0730,IN,113,2025-03-20 09:56:51,Purchase Order PO-00651
KE-RA-0212,OUT,1,2025-03-20 09:57:27,Sale - Order BILL-00031
ME-SA-0781,OUT,1,2025-03-20 09:57:27,Sale - Order BILL-00031
WE-RA-0556,OUT,1,2025-03-20 14:20:31,Sale - Order BILL-08786
SM-FI-0565,IN,65,2025-03-20 17:54:05,Purchase Order PO-00578
SP-JB-0278,OUT,1,2025-03-20 21:15:05,Sale - Order BILL-08529
MO-DE-0063,OUT,1,2025-03-20 21:15:05,Sale - Order BILL-08529
TV-PA-0236,OUT,1,2025-03-20 21:15:05,Sale - Order BILL-08529
ME-SA-0607,OUT,3,2025-03-20 21:15:05,Sale - Order BILL-08529
KE-ST-0215,OUT,2,2025-03-21 01:16:47,Sale - Order BILL-02006
PR-BR-0173,OUT,3,2025-03-21 02:26:14,Sale - Order BILL-05885
HE-AU-0742,OUT,2,2025-03-21 02:26:14,Sale - Order BILL-05885
CA-GO-0052,OUT,3,2025-03-21 03:18:15,Sale - Order BILL-00673
MO-LO-0611,OUT,1,2025-03-21 03:47:02,Sale - Order BILL-04057
CA-AM-0590,OUT,1,2025-03-21 03:47:02,Sale - Order BILL-04057
SM-BO-0172,OUT,3,2025-03-21 10:57:25,Sale - Order BILL-01689
SM-AP-0094,OUT,2,2025-03-21 10:57:25,Sale - Order BILL-01689
SP-JB-0670,OUT,3,2025-03-21 10:57:25,Sale - Order BILL-01689
LA-AS-0072,OUT,1,2025-03-21 10:57:25,Sale - Order BILL-01689
LA-RA-0382,OUT,1,2025-03-21 11:14:50,Sale - Order BILL-08763
TV-TC-0268,OUT,3,2025-03-21 11:14:50,Sale - Order BILL-08763
CA-ON-0684,OUT,1,2025-03-21 11:14:50,Sale - Order BILL-08763
MO-LG-0717,OUT,3,2025-03-21 11:14:50,Sale - Order BILL-08763
CH-RE-0773,OUT,2,2025-03-21 12:17:47,Sale - Order BILL-04507
RO-CI-0610,OUT,2,2025-03-21 12:17:47,Sale - Order BILL-04507
TA-SA-0292,OUT,3,2025-03-21 12:17:47,Sale - Order BILL-04507
CA-UG-0237,OUT,3,2025-03-21 12:27:25,Sale - Order BILL-02780
SP-JB-0670,OUT,2,2025-03-21 12:27:25,Sale - Order BILL-02780
CH-AN-0191,OUT,1,2025-03-21 14:06:17,Sale - Order BILL-01975
CA-AM-0615,OUT,1,2025-03-21 16:08:30,Sale - Order BILL-03795
KE-RA-0022,OUT,2,2025-03-21 16:54:57,Sale - Order BILL-09221
ME-SO-0247,OUT,3,2025-03-21 16:54:57,Sale - Order BILL-09221
MO-ST-0385,OUT,3,2025-03-22 01:38:04,Sale - Order BILL-00450
EA-SO-0326,OUT,3,2025-03-22 01:38:04,Sale - Order BILL-00450
CA-ON-0684,OUT,3,2025-03-22 01:38:04,Sale - Order BILL-00450
HE-PH-0061,OUT,1,2025-03-22 01:38:04,Sale - Order BILL-00450
CA-UG-0323,OUT,1,2025-03-22 01:38:32,Sale - Order BILL-03553
KE-LO-0364,OUT,3,2025-03-22 04:11:19,Sale - Order BILL-09730
SM-GO-0361,OUT,3,2025-03-22 04:11:19,Sale - Order BILL-09730
PR-HP-0043,OUT,2,2025-03-22 04:11:19,Sale - Order BILL-09730
GA-NI-0092,OUT,3,2025-03-22 04:30:05,Sale - Order BILL-08356
HE-AU-0696,OUT,1,2025-03-22 04:30:05,Sale - Order BILL-08356
CH-BO-0532,OUT,3,2025-03-22 08:23:31,Sale - Order BILL-02929
MO-DE-0086,OUT,3,2025-03-22 08:23:31,Sale - Order BILL-02929
RO-CI-0726,OUT,3,2025-03-22 08:23:31,Sale - Order BILL-02929
CA-UG-0626,OUT,1,2025-03-22 08:23:31,Sale - Order BILL-02929
KE-RA-0646,OUT,2,2025-03-22 11:14:43,Sale - Order BILL-02989
TA-AM-0170,OUT,2,2025-03-22 11:14:43,Sale - Order BILL-02989
PO-SA-0683,OUT,1,2025-03-22 11:14:43,Sale - Order BILL-02989
PO-SY-0287,OUT,3,2025-03-22 14:16:39,Sale - Order BILL-07800
WE-LO-0262,OUT,2,2025-03-22 19:21:31,Sale - Order BILL-07276
RO-AS-0333,OUT,2,2025-03-22 19:21:31,Sale - Order BILL-07276
PR-XE-0350,OUT,1,2025-03-22 19:35:46,Sale - Order BILL-03088
CA-UG-0682,OUT,2,2025-03-22 19:35:46,Sale - Order BILL-03088
CA-BO-0413,OUT,2,2025-03-22 19:35:46,Sale - Order BILL-03088
SM-BO-0103,OUT,2,2025-03-22 20:03:56,Sale - Order BILL-09504
SM-FI-0462,OUT,1,2025-03-22 20:03:56,Sale - Order BILL-09504
HE-JB-0304,OUT,3,2025-03-22 20:43:33,Sale - Order BILL-07546
CH-BE-0783,OUT,2,2025-03-22 21:34:33,Sale - Order BILL-02517
SP-HA-0624,OUT,3,2025-03-22 23:17:17,Sale - Order BILL-03110
PR-BR-0482,OUT,1,2025-03-23 03:33:17,Sale - Order BILL-01307
CH-AP-0062,OUT,1,2025-03-23 03:33:17,Sale - Order BILL-01307
PR-CA-0310,OUT,2,2025-03-23 04:23:28,Sale - Order BILL-09875
TV-XI-0318,OUT,2,2025-03-23 04:23:28,Sale - Order BILL-09875
TA-AM-0441,OUT,2,2025-03-23 04:23:28,Sale - Order BILL-09875
TA-SA-0748,OUT,3,2025-03-23 06:12:34,Sale - Order BILL-07851
KE-RA-0022,OUT,1,2025-03-23 15:52:29,Sale - Order BILL-00750
EA-NO-0305,OUT,1,2025-03-24 00:09:59,Sale - Order BILL-07929
WE-HP-0775,OUT,2,2025-03-24 02:41:13,Sale - Order BILL-08138
PO-AN-0384,OUT,2,2025-03-24 02:41:13,Sale - Order BILL-08138
SP-MA-0083,OUT,2,2025-03-24 02:41:13,Sale - Order BILL-08138
CA-ON-0197,OUT,2,2025-03-24 05:13:15,Sale - Order BILL-05414
ME-TR-0746,OUT,2,2025-03-24 05:13:15,Sale - Order BILL-05414
RO-AS-0333,OUT,3,2025-03-24 07:15:41,Sale - Order BILL-09048
TA-AP-0721,OUT,1,2025-03-24 07:15:41,Sale - Order BILL-09048
WE-LO-0566,OUT,2,2025-03-24 07:15:41,Sale - Order BILL-09048
PR-EP-0431,OUT,1,2025-03-24 07:15:41,Sale - Order BILL-09048
TV-SO-0778,OUT,2,2025-03-24 07:22:28,Sale - Order BILL-01962
PR-HP-0484,OUT,1,2025-03-24 07:22:28,Sale - Order BILL-01962
WE-RA-0039,OUT,3,2025-03-24 07:22:28,Sale - Order BILL-01962
TV-SO-0334,OUT,3,2025-03-24 07:22:28,Sale - Order BILL-01962
EA-JA-0258,IN,156,2025-03-24 09:56:12,Purchase Order PO-00315
PR-XE-0642,OUT,2,2025-03-24 10:15:43,Sale - Order BILL-05469
TA-RE-0273,OUT,3,2025-03-24 10:15:43,Sale - Order BILL-05469
CH-ON-0780,OUT,3,2025-03-24 13:46:41,Sale - Order BILL-03804
SP-SO-0217,OUT,3,2025-03-24 13:46:41,Sale - Order BILL-03804
ME-TR-0746,OUT,2,2025-03-24 13:46:41,Sale - Order BILL-03804
HE-SK-0678,OUT,2,2025-03-24 14:45:06,Sale - Order BILL-06671
