order_id,product_sku,quantity,price,warranty_months
6017,LA-RA-0382,3,94932,12
6017,SP-HA-0134,3,24023,6
6018,CH-BE-0471,1,1344,36
6018,CA-BO-0400,3,241,24
6019,KE-HP-0730,3,13864,12
6019,RO-AS-0117,3,11653,6
6019,TA-MI-0286,3,62308,24
6021,TV-SO-0778,3,181649,6
6021,TA-AP-0005,1,34920,36
6022,GA-NI-0416,2,36881,24
6022,TV-TC-0702,2,39894,12
6023,EA-SA-0206,2,18749,24
6023,CH-SA-0149,2,699,6
6024,MO-ST-0788,3,6125,36
6025,MO-DE-0271,2,6821,12
6025,SM-BO-0651,1,26685,6
6025,TA-SA-0424,2,63493,24
6026,CA-AN-0613,2,200,12
6026,TV-TC-0356,1,118420,12
6026,HE-AU-0696,2,9954,24
6027,SM-GA-0779,1,10955,6
6027,WE-LO-0066,3,9711,12
6028,LA-RA-0340,2,73261,6
6029,MO-MI-0374,3,7537,6
6029,SM-MO-0314,3,34503,24
6030,HE-BO-0627,1,15833,24
6030,MO-RA-0156,2,7787,24
6031,CA-AM-0798,2,1076,36
6031,SM-RE-0293,2,129078,24
6031,CH-AN-0261,3,347,6
6031,CA-BO-0042,2,1038,6
6032,PR-BR-0482,2,47757,24
6032,MO-MI-0680,2,7283,36
6032,GA-NI-0401,3,44517,36
6034,MO-ST-0788,2,6125,36
6034,CA-AN-0343,1,729,36
6034,LA-DE-0677,1,134210,36
6034,CH-BE-0471,2,1344,36
6035,EA-AN-0091,2,9287,6
6035,GA-SO-0522,3,46811,24
6035,SM-RE-0469,2,57589,36
6036,SM-XI-0377,2,78851,36
6036,TA-RE-0273,2,33035,36
6037,LA-RA-0068,2,90736,6
6037,MO-DE-0063,1,1217,24
6038,ME-SA-0141,3,4176,12
6038,CA-FU-0234,3,89783,24
6038,MO-RA-0071,2,7306,24
6038,TV-PA-0193,2,37065,36
6039,PO-AN-0384,1,4397,36
6039,MO-CO-0208,3,521,12
6039,HE-JB-0795,2,27806,6
6040,WE-LO-0066,2,9711,12
6040,GA-SO-0110,3,38149,6
6040,CA-ON-0684,2,796,36
6040,GA-SO-0473,1,54701,36
6040,KE-KE-0504,1,6141,12
6041,RO-TP-0723,2,8273,12
6042,KE-DU-0411,3,12738,36
6043,CA-NI-0569,1,88921,12
6043,PR-CA-0786,1,30761,36
6043,ME-SO-0107,3,5667,6
6043,HE-AU-0076,2,26775,12
6044,TA-MI-0465,1,52772,24
6044,CH-AP-0062,3,1148,12
6045,RO-AS-0069,1,12970,24
6045,CA-GO-0289,3,147823,36
6047,SP-JB-0568,3,12896,24
6047,SP-BO-0468,2,18557,6
6047,RO-NE-0692,2,8809,6
6048,MO-HP-0044,1,2575,36
6049,PO-AM-0690,3,2165,36
6049,MO-HP-0044,2,2575,36
6049,KE-CO-0354,3,3947,12
6049,TV-TC-0027,2,151302,6
6049,EA-SO-0558,3,22075,36
6050,CH-BE-0154,1,2104,36
6051,CA-PA-0744,1,31537,24
6051,PR-EP-0479,1,28382,6
6052,SM-RE-0021,1,52328,12
6052,CA-AN-0343,3,729,36
6052,CA-PA-0712,3,44293,24
6052,CH-AN-0162,1,1884,6
6054,SM-RE-0469,2,57589,36
6054,CA-AM-0615,3,150,12
6055,ME-TR-0037,1,1661,12
6055,RO-AS-0694,1,9943,36
6056,TA-LE-0523,2,53800,6
6056,WE-MI-0767,2,13258,24
6056,ME-SO-0107,1,5667,6
6056,SM-AP-0094,3,15642,12
6056,SM-RE-0293,1,129078,24
6057,ME-SO-0410,1,7186,12
6057,KE-KE-0591,2,3788,6
6058,CA-GO-0052,2,98268,12
6059,TA-SA-0332,1,56353,36
6060,HE-SO-0586,3,9701,36
6061,HE-PH-0577,1,20181,36
6061,LA-RA-0340,3,73261,6
6061,PR-CA-0310,3,27719,24
6062,HE-SE-0188,3,14544,12
6062,CH-BO-0491,2,2035,6
6062,TV-SA-0654,2,30701,24
6063,PO-SA-0683,2,2816,24
6063,KE-KE-0787,2,12620,36
6063,CA-BE-0539,2,915,36
6063,TA-SA-0792,3,25776,12
6064,ME-SO-0125,2,5041,24
6065,TV-TC-0027,3,151302,6
6065,MO-ST-0218,2,7393,24
6065,MO-BE-0456,1,18168,36
6065,KE-ST-0159,2,13073,24
6067,HE-JB-0304,3,14533,6
6068,RO-NE-0692,2,8809,6
6068,TV-XI-0695,1,40254,36
6069,ME-KI-0168,1,1253,36
6069,HE-SK-0737,1,6729,6
6069,TA-MI-0762,1,53006,12
6069,CA-NI-0569,1,88921,12
6070,CH-BO-0532,1,1286,24
6070,SM-GO-0195,1,105784,24
6072,MO-DE-0271,2,6821,12
6072,TV-PA-0338,1,36556,36
6072,ME-SA-0781,3,5197,6
6072,EA-SA-0526,2,11245,36
6073,GA-NI-0416,1,36881,24
6073,PO-RE-0029,2,2841,12
6073,RO-AS-0224,2,10203,36
6074,LA-AC-0679,3,155558,12
6074,CA-PA-0704,3,111108,24
6074,MO-DE-0192,1,17924,36
6075,EA-NO-0305,1,8383,6
6076,SM-BO-0103,2,24469,36
6076,CA-BO-0400,2,241,24
6076,SM-AP-0464,3,38074,6
6076,PR-EP-0479,1,28382,6
6077,LA-DE-0677,1,134210,36
6078,CA-BE-0539,2,915,36
6078,KE-HP-0594,1,4867,36
6078,CA-NI-0569,3,88921,12
6079,MO-HP-0376,2,43552,12
6079,WE-CR-0275,3,1823,36
6079,HE-SO-0739,3,11785,12
6079,SM-SA-0631,3,9562,24
6079,CA-BE-0578,2,1271,12
6080,SM-AM-0667,2,8193,12
6080,ME-SO-0247,3,3959,6
6081,PR-BR-0427,1,16996,6
6081,MO-DE-0086,2,6751,6
6081,MO-LO-0196,2,3191,24
6082,TV-TC-0160,2,104275,12
6084,CH-BO-0601,1,1792,36
6085,ME-SO-0429,3,2857,12
6086,HE-PH-0629,2,2360,12
6087,TA-XI-0395,1,65049,12
6087,RO-LI-0605,3,11031,36
6087,LA-LE-0784,1,71726,12
6087,PO-MI-0158,2,1272,24
6088,MO-LO-0006,1,1565,6
6089,EA-AN-0164,2,23449,6
6089,TA-AM-0070,1,67227,6
6089,MO-ST-0218,3,7393,24
6090,KE-ST-0437,3,11615,36
6091,GA-SO-0736,3,36208,12
6091,SM-RE-0207,2,121258,12
6091,LA-AP-0394,1,171548,24
6092,GA-MI-0492,1,51987,24
6092,CA-BO-0127,2,390,24
6092,MO-RA-0071,3,7306,24
6093,HE-BE-0772,1,26259,6
6093,SM-SA-0007,3,63551,6
6093,WE-CR-0388,3,7396,36
6093,SM-OP-0501,1,88476,36
6094,RO-AS-0306,2,14096,12
6095,MO-LG-0717,2,54355,36
6095,KE-ST-0777,2,9743,36
6095,KE-KE-0591,2,3788,6
6095,TV-TC-0027,3,151302,6
6096,MO-ST-0719,1,2592,24
6096,SM-ON-0797,2,20692,12
6096,TA-AP-0180,2,40802,24
6096,HE-JB-0666,1,13788,12
6097,SP-SO-0404,2,14259,36
6097,EA-SA-0526,2,11245,36
6097,PO-AN-0384,1,4397,36
6097,CA-BO-0498,3,1437,24
6098,SP-HA-0134,1,24023,6
6098,KE-RA-0575,3,12888,36
6100,SM-ON-0576,3,15226,6
6100,SP-MA-0660,3,34569,24
6100,PR-EP-0119,3,42134,36
6101,RO-AS-0694,1,9943,36
6101,TA-RE-0202,2,25576,24
6101,CA-SO-0455,3,132878,36
6102,PO-AM-0277,1,1742,36
6103,ME-KI-0480,3,3343,36
6103,EA-AP-0148,3,10311,12
6103,CA-AM-0251,1,871,6
6103,TV-PA-0460,3,33828,24
6103,MO-ST-0673,2,2660,36
6104,SM-AM-0124,2,5518,6
6104,KE-HP-0178,2,13421,24
6105,RO-CI-0267,1,10560,24
6105,MO-LO-0611,1,4015,6
6105,MO-MI-0701,2,4605,12
6106,HE-BE-0415,1,23234,12
6106,TA-RE-0202,1,25576,24
6106,KE-KE-0504,1,6141,12
6106,MO-RA-0156,1,7787,24
6107,PR-XE-0567,2,21414,24
6108,LA-DE-0677,2,134210,36
6108,TV-TC-0356,2,118420,12
6108,TA-RE-0202,1,25576,24
6108,CA-ON-0684,2,796,36
6109,PO-AM-0277,3,1742,36
6110,PR-EP-0250,2,28617,12
6110,HE-SE-0200,2,16114,36
6111,HE-AU-0076,1,26775,12
6112,HE-SO-0586,2,9701,36
6112,SP-HA-0620,2,13696,6
6113,GA-SO-0736,3,36208,12
6113,EA-SO-0558,1,22075,36
6114,MO-CO-0500,1,3634,12
6114,PO-AM-0514,3,4428,12
6114,KE-CO-0518,3,10632,6
6115,LA-HP-0082,2,141535,12
6115,LA-LE-0097,1,85243,24
6115,HE-AU-0742,2,29678,36
6117,MO-DE-0681,1,35248,12
6119,ME-TR-0252,3,2610,24
6119,CA-AN-0078,3,1406,12
6120,KE-ST-0474,2,6679,24
6120,PR-XE-0291,1,45717,6
6120,SM-GO-0361,1,33572,24
6121,LA-DE-0089,1,82224,12
6121,TA-SA-0550,2,70010,36
6121,SM-BO-0651,1,26685,6
6121,CA-BE-0738,1,328,36
6123,PO-AM-0514,3,4428,12
6123,SM-ON-0412,3,26509,6
6123,KE-ST-0600,2,13389,6
6123,CA-ON-0122,2,596,36
6125,TV-ON-0449,2,58056,36
6125,SM-BO-0609,1,21391,36
6125,KE-KE-0235,1,1293,24
6125,KE-RA-0022,3,6297,12
6125,KE-ST-0668,1,8088,6
6126,CA-SO-0414,2,39490,12
6126,SM-AM-0124,2,5518,6
6126,TA-LE-0523,3,53800,6
6127,GA-MI-0151,3,28236,12
6127,PR-BR-0699,1,32559,6
6127,LA-DE-0580,3,84317,24
6128,CA-GO-0052,1,98268,12
6128,SM-OP-0147,2,59168,6
6129,HE-AU-0696,1,9954,24
6130,PR-XE-0642,2,37921,24
6130,TA-MI-0272,3,29980,24
6130,TA-RE-0202,2,25576,24
6131,SM-MO-0630,3,24036,24
6132,CA-GO-0448,1,36564,6
6132,SP-UL-0652,2,8671,12
6133,WE-LO-0105,2,12091,24
6133,SM-NO-0662,1,64936,36
6133,CH-BE-0154,2,2104,36
6134,HE-PH-0629,1,2360,12
6134,SP-UL-0336,1,39597,24
6134,TA-RE-0502,1,74167,12
6135,KE-ST-0766,1,1024,24
6135,HE-JB-0140,2,19349,24
6136,KE-ST-0766,3,1024,24
6136,CA-UG-0758,1,544,12
6137,PR-HP-0484,3,47890,36
6138,WE-HP-0205,3,14196,36
6138,KE-ST-0600,3,13389,6
6138,PO-SY-0287,3,666,36
6138,SM-FI-0727,2,27911,6
6138,TA-RE-0344,1,26830,36
6139,RO-NE-0349,3,12856,24
6139,SM-BO-0103,2,24469,36
6139,HE-SO-0186,1,22234,6
6139,TA-AM-0645,1,62959,12
6140,SM-FI-0547,1,31509,24
6140,LA-MS-0017,2,88965,24
6140,KE-ST-0600,1,13389,6
6141,MO-VI-0693,2,52421,24
6142,TA-AM-0407,2,70517,6
6143,TA-MI-0272,1,29980,24
6143,RO-CI-0768,2,6574,24
6143,SM-XI-0012,2,94800,12
6144,RO-CI-0768,2,6574,24
6145,SM-AM-0112,1,6320,24
6146,SM-GA-0002,2,43548,24
6147,GA-SO-0033,3,35339,12
6148,EA-NO-0198,1,22970,12
6148,CH-SA-0420,2,1943,24
6149,MO-RA-0071,1,7306,24
6149,SM-BO-0222,1,33829,24
6149,GA-MI-0381,3,33987,6
6150,TA-XI-0622,1,77923,6
6150,PR-EP-0479,2,28382,6
6150,SM-RE-0283,2,52364,24
6150,KE-RA-0614,1,8551,24
6151,WE-MI-0438,2,9492,24
6151,PR-BR-0782,1,45602,6
6151,PR-XE-0181,1,17165,36
6152,HE-BO-0485,2,10935,6
6152,KE-DE-0133,2,1533,6
6154,ME-SO-0429,1,2857,12
6154,TV-SA-0654,2,30701,24
6154,TV-SO-0014,1,128605,36
6155,SP-SO-0404,2,14259,36
6155,LA-AP-0189,3,31407,6
6156,LA-LE-0097,3,85243,24
6156,KE-CO-0518,1,10632,6
6157,PR-HP-0549,3,44649,12
6158,TA-MI-0750,3,37453,24
6159,LA-MI-0467,1,30894,6
6159,WE-MI-0756,1,6145,24
6159,KE-CO-0023,1,4694,24
6159,PR-EP-0479,1,28382,6
6160,CA-AN-0599,1,1378,6
6161,LA-AC-0430,3,51049,24
6161,WE-MI-0438,3,9492,24
6161,PO-AN-0384,2,4397,36
6162,TV-ON-0081,3,81785,24
6162,TA-XI-0732,1,65068,12
6162,RO-CI-0610,3,5276,36
6162,CA-AN-0639,2,545,6
6163,TV-TC-0335,3,103728,6
6163,CA-OL-0370,2,61766,6
6163,HE-SO-0294,2,13792,24
6163,PR-EP-0431,2,10941,6
6164,PO-AN-0384,3,4397,36
6165,ME-SA-0300,2,3656,36
6166,CA-ON-0122,3,596,36
6166,RO-NE-0010,3,10628,6
6166,HE-SO-0739,1,11785,12
6167,ME-SA-0607,1,5511,6
6167,MO-DE-0515,2,6638,6
6167,SM-RE-0283,2,52364,24
6167,CA-PA-0307,3,123661,6
6167,HE-SO-0739,1,11785,12
6168,CA-ON-0285,3,420,24
6168,SM-AP-0464,3,38074,6
6168,WE-CR-0388,3,7396,36
6169,ME-SO-0429,2,2857,12
6170,SM-GA-0223,3,10117,24
6171,ME-KI-0168,2,1253,36
6171,WE-CR-0136,3,13248,6
6171,SM-AP-0635,1,13431,6
6172,TV-ON-0433,3,182635,36
6172,MO-LG-0342,3,40559,12
6172,PO-RE-0507,1,4961,36
6172,SM-AM-0240,1,42288,12
6173,WE-CR-0275,3,1823,36
6173,CA-NI-0634,1,82242,36
6173,SP-UL-0230,2,34871,6
6173,CA-BE-0578,1,1271,12
6173,SM-GA-0419,1,22846,12
6174,CH-AN-0191,2,2548,36
6174,TV-ON-0449,2,58056,36
6176,LA-DE-0264,1,173850,6
6176,PO-SY-0288,3,4217,36
6178,KE-RA-0365,3,6686,24
6178,RO-CI-0267,1,10560,24
6179,MO-CO-0790,2,5029,24
6179,EA-AN-0387,1,15330,12
6180,WE-LO-0108,1,13890,6
6180,SM-GA-0223,3,10117,24
6180,CA-CA-0296,1,90878,12
6181,ME-KI-0168,2,1253,36
6181,PO-AM-0489,3,1557,6
6183,SM-GO-0195,2,105784,24
6183,CH-BO-0641,2,1301,24
6183,CA-AM-0047,2,1488,12
6184,WE-MI-0329,2,2319,36
6184,EA-AP-0221,2,7010,12
6184,CA-AN-0078,2,1406,12
6184,MO-LO-0542,3,3637,24
6185,TV-ON-0081,2,81785,24
6185,RO-NE-0483,2,2766,12
6186,MO-MI-0374,3,7537,6
6187,LA-AP-0394,2,171548,24
6187,PO-MI-0087,1,3028,36
6187,WE-LO-0587,1,8689,12
6188,CA-BO-0426,1,872,36
6188,CA-AN-0308,1,669,12
6188,CA-BO-0753,3,273,24
6188,LA-RA-0340,1,73261,6
6188,HE-SE-0200,1,16114,36
6189,GA-SO-0036,2,36749,12
6190,LA-MI-0171,1,149535,12
6190,PR-CA-0269,2,48450,6
6191,SP-BO-0129,3,30421,6
6191,SP-UL-0638,2,33908,6
6192,EA-BO-0612,3,5815,24
6192,PO-ON-0174,1,4050,24
6192,LA-RA-0095,2,49026,24
6193,TV-SA-0035,2,28055,24
6193,GA-SO-0375,2,47312,24
6193,KE-CO-0023,1,4694,24
6193,TA-LE-0523,3,53800,6
6194,CA-BE-0539,1,915,36
6195,LA-MI-0616,2,36561,36
6195,RO-CI-0768,2,6574,24
6195,CA-GO-0243,3,135087,6
6197,SM-GO-0608,2,35240,6
6197,PO-AM-0459,3,2933,12
6198,CA-FU-0096,1,110028,24
6198,KE-DU-0544,3,9743,6
6199,PR-CA-0786,3,30761,36
6200,TA-RE-0344,1,26830,36
6200,MO-AC-0116,1,54778,36
6200,EA-SA-0206,3,18749,24
6200,WE-RA-0039,1,6195,12
6201,MO-LO-0542,1,3637,24
6201,HE-SK-0592,2,29337,24
6202,WE-RA-0214,2,3012,6
6202,GA-NI-0659,1,28439,6
6203,CA-OL-0026,1,104395,24
6205,MO-MI-0680,1,7283,36
6205,TV-PA-0193,2,37065,36
6205,PR-CA-0269,1,48450,6
6205,ME-SA-0301,1,2542,36
6205,WE-HP-0664,3,3224,24
6206,WE-MI-0767,2,13258,24
6206,HE-JB-0140,2,19349,24
6206,TA-AP-0253,1,59284,12
6207,RO-TP-0800,2,13345,24
6207,CA-SO-0295,2,64680,36
6208,SP-HA-0134,2,24023,6
6208,KE-KE-0098,2,14306,12
6209,SM-GO-0403,3,87688,12
6209,MO-LO-0542,1,3637,24
6210,CA-ON-0684,1,796,36
6210,RO-AS-0785,3,4551,36
6211,CA-BO-0753,1,273,24
6211,EA-AN-0164,2,23449,6
6212,CA-OL-0463,3,46467,24
6212,KE-CO-0009,3,3910,24
6212,HE-BE-0256,2,10947,36
6212,SP-BO-0675,3,37261,24
6213,LA-MS-0015,1,86104,36
6213,MO-BE-0284,2,72046,24
6213,TV-SA-0035,1,28055,24
6215,SP-BO-0675,1,37261,24
6215,SM-ON-0169,1,47345,6
6215,PO-SA-0555,3,4577,24
6216,RO-CI-0745,1,10859,36
6216,TV-SA-0406,1,30059,12
6216,SP-HA-0134,1,24023,6
6216,SM-FI-0216,3,38856,36
6217,SM-BO-0527,2,30839,12
6217,TV-TC-0702,2,39894,12
6218,HE-SO-0186,1,22234,6
6218,EA-ON-0494,3,24139,24
6219,MO-HP-0161,3,7833,6
6220,LA-RA-0541,2,170508,12
6221,PO-AN-0658,2,1804,36
6221,LA-AP-0740,1,123080,36
6222,GA-SO-0490,2,27860,12
6222,CA-PA-0712,2,44293,24
6222,LA-AC-0430,1,51049,24
6222,SM-AP-0464,3,38074,6
6222,HE-PH-0313,2,20298,6
6223,ME-TR-0688,1,6304,6
6223,TV-XI-0318,2,105731,6
6223,CA-AM-0047,3,1488,12
6224,LA-LE-0784,1,71726,12
6226,MO-CO-0208,3,521,12
6226,GA-SO-0509,2,51693,24
6226,HE-BE-0772,3,26259,6
6226,TV-SO-0014,2,128605,36
6226,KE-ST-0777,3,9743,36
6227,SM-AM-0124,3,5518,6
6227,WE-MI-0132,1,14456,6
6227,RO-NE-0440,3,9366,12
6228,SP-UL-0548,2,14301,24
6228,SM-GA-0002,3,43548,24
6228,PO-SA-0555,1,4577,24
6229,RO-LI-0298,1,11814,36
6230,CA-AM-0759,1,435,6
6231,TV-SO-0674,3,65591,24
6231,TV-SA-0035,1,28055,24
6231,GA-MI-0553,1,26403,24
6231,KE-RA-0212,2,6474,6
6232,CH-AN-0210,1,2722,36
6232,CA-NI-0634,2,82242,36
6233,LA-DE-0580,1,84317,24
6234,PO-RE-0054,3,1341,24
6234,EA-JA-0725,2,1015,36
6235,ME-SO-0074,2,6552,6
6235,PO-MI-0158,1,1272,24
6236,CA-NI-0371,1,73151,36
6236,LA-DE-0516,2,175001,24
6237,RO-AS-0694,3,9943,36
6237,KE-ST-0766,1,1024,24
6237,GA-SO-0033,3,35339,12
6237,SM-VI-0281,1,134581,24
6237,CA-BE-0539,3,915,36
6238,CA-NI-0371,1,73151,36
6238,GA-SO-0538,3,54666,24
6238,WE-RA-0556,2,9090,12
6238,PR-BR-0482,3,47757,24
6238,WE-HP-0111,1,9859,36
6239,CA-OL-0370,2,61766,6
6239,MO-HP-0044,3,2575,36
6239,SP-JB-0278,1,21497,24
6240,MO-RA-0071,2,7306,24
6240,LA-AS-0072,2,53496,6
6241,PO-AN-0384,2,4397,36
6241,SM-AM-0112,3,6320,24
6242,ME-KI-0595,2,2706,36
6242,CA-BE-0367,1,716,36
6243,MO-HP-0376,3,43552,12
6244,CH-BO-0601,1,1792,36
6244,SM-ON-0797,2,20692,12
6245,SM-ON-0576,1,15226,6
6245,RO-CI-0628,2,8712,24
6247,KE-RA-0365,1,6686,24
6247,SM-AP-0635,3,13431,6
6248,TV-ON-0632,1,124868,6
6248,LA-AC-0537,3,86393,6
6249,PO-AN-0791,2,2264,24
6249,ME-KI-0595,2,2706,36
6249,KE-HP-0594,3,4867,36
6250,GA-NI-0659,2,28439,6
6251,PR-CA-0714,1,17518,24
6251,CA-UG-0735,1,312,24
6252,CH-AN-0210,3,2722,36
6252,SM-AP-0282,1,16575,24
6253,CH-AN-0191,2,2548,36
6253,SM-FI-0423,3,27697,12
6253,WE-RA-0214,2,3012,6
6253,SM-SA-0511,2,61886,24
6254,CA-FU-0096,2,110028,24
6254,CA-BE-0539,2,915,36
6255,SP-SO-0554,2,36526,24
6255,HE-SO-0625,1,14374,24
6257,RO-AS-0224,1,10203,36
6259,LA-RA-0095,2,49026,24
6261,TV-PA-0338,2,36556,36
6262,CA-AN-0308,1,669,12
6262,TA-AP-0721,2,27720,24
6262,LA-MI-0616,3,36561,36
6262,SM-MO-0314,1,34503,24
6262,SM-BO-0172,3,24142,24
6263,GA-NI-0644,1,52492,12
6263,CA-BO-0400,1,241,24
6263,MO-HP-0213,3,18971,36
6263,MO-CO-0790,2,5029,24
6264,TA-MI-0143,2,29182,36
6264,SM-GA-0002,2,43548,24
6265,TA-RE-0344,1,26830,36
6266,PR-XE-0181,2,17165,36
6266,ME-KI-0480,3,3343,36
6268,TV-LG-0636,1,24269,36
6268,TV-SO-0598,3,22705,24
6268,HE-SO-0586,3,9701,36
6269,TV-TC-0335,2,103728,6
6269,SM-BO-0222,3,33829,24
6270,CA-BO-0451,2,628,6
6270,SM-ON-0028,2,5444,12
6270,ME-TR-0065,1,7255,36
6271,RO-NE-0440,3,9366,12
6272,PR-BR-0718,2,46106,12
6272,TV-TC-0356,1,118420,12
6273,MO-RA-0447,2,4133,36
6274,KE-KE-0787,3,12620,36
6274,EA-NO-0769,2,11323,36
6274,SM-AM-0112,2,6320,24
6275,SP-JB-0670,2,36585,12
6276,MO-DE-0063,2,1217,24
6276,RO-CI-0610,3,5276,36
6276,WE-MI-0077,1,9042,24
6277,SP-JB-0670,1,36585,12
6277,SP-HA-0574,3,34832,36
6278,CH-BO-0596,3,1926,24
6278,TV-SA-0572,1,36784,36
6279,KE-RA-0341,2,14325,36
6279,LA-MI-0378,1,76081,12
6280,SP-HA-0624,1,13457,12
6280,LA-LE-0396,2,36904,24
6280,GA-MI-0053,1,37587,6
6281,SM-AM-0112,2,6320,24
6281,GA-SO-0110,2,38149,6
6281,MO-LO-0409,2,2369,36
6281,RO-NE-0483,3,2766,12
6282,PO-ON-0649,1,2249,36
6284,HE-PH-0242,2,12022,36
6284,WE-LO-0108,3,13890,6
6285,SM-GA-0419,1,22846,12
6286,GA-MI-0151,3,28236,12
6287,SM-AP-0635,3,13431,6
6287,SP-UL-0496,1,18255,24
6287,TV-PA-0348,3,34816,24
6288,ME-TR-0252,3,2610,24
6288,SM-GO-0403,2,87688,12
6288,PO-RE-0561,3,2904,36
6288,HE-SK-0700,2,28550,36
6289,TA-RE-0102,2,76816,12
6289,SM-SA-0631,2,9562,24
6289,TV-SO-0674,1,65591,24
6290,CA-UG-0585,1,787,36
6290,MO-DE-0618,1,62497,6
6290,CA-SO-0428,2,89759,6
6292,PO-SA-0555,1,4577,24
6292,CH-SA-0137,3,2045,12
6293,TA-LE-0643,2,56651,36
6294,SM-RE-0293,1,129078,24
6294,KE-DE-0133,1,1533,6
6295,CA-UG-0450,2,1387,36
6295,CA-AN-0599,1,1378,6
6295,RO-CI-0263,1,5098,12
6295,GA-NI-0320,1,27156,24
6295,PR-EP-0687,1,46097,24
6296,SM-BO-0025,1,9025,12
6297,KE-DU-0411,3,12738,36
6297,RO-AS-0785,3,4551,36
6298,MO-BE-0085,3,16857,36
6298,PO-RE-0311,2,1045,24
6298,GA-NI-0265,2,32999,36
6298,GA-SO-0033,3,35339,12
6299,TV-SA-0406,2,30059,12
6300,WE-RA-0039,3,6195,12
6300,GA-MI-0190,2,48493,36
6300,ME-SO-0458,3,3719,6
6301,CA-FU-0234,3,89783,24
6301,CH-SA-0114,3,2246,36
6302,TA-RE-0344,2,26830,36
6302,GA-SO-0562,3,39439,12
6304,TA-LE-0633,3,37316,24
6304,MO-SA-0604,1,26820,24
6304,HE-BE-0772,3,26259,6
6305,RO-CI-0768,1,6574,24
6305,TV-PA-0193,1,37065,36
6306,SM-BO-0222,1,33829,24
6306,PO-SA-0379,1,4546,36
6307,SM-GA-0779,1,10955,6
6307,PR-XE-0291,3,45717,6
6307,CA-ON-0584,2,415,24
6308,TV-TC-0160,3,104275,12
6309,PO-ON-0246,2,2554,12
6309,PO-SA-0506,2,1798,6
6309,WE-HP-0360,3,10700,24
6310,EA-ON-0494,2,24139,24
6310,SM-NO-0530,1,11776,24
6310,KE-DE-0383,2,5557,12
6311,LA-LE-0784,1,71726,12
6311,CA-UG-0323,1,1005,24
6312,CA-OL-0176,3,54883,12
6312,TA-MI-0465,3,52772,24
6313,MO-DE-0559,1,55401,36
6314,CH-AN-0191,3,2548,36
6314,KE-DU-0510,3,5032,12
6315,EA-SO-0326,1,20739,12
6315,SM-MO-0314,3,34503,24
6316,MO-LO-0290,3,2729,12
6316,RO-AS-0694,1,9943,36
6317,SM-AM-0240,3,42288,12
6317,KE-RA-0297,3,6551,12
6317,TA-SA-0792,3,25776,12
6318,CA-GO-0448,3,36564,6
6319,ME-KI-0203,1,703,6
6319,KE-LO-0364,1,8352,12
6321,TA-AM-0487,3,77162,36
6321,HE-PH-0242,2,12022,36
6323,MO-LG-0717,3,54355,36
6323,HE-JB-0140,3,19349,24
6324,RO-AS-0694,2,9943,36
6326,ME-KI-0203,2,703,6
6326,CH-SA-0345,3,1143,24
6328,TA-XI-0184,2,70152,24
6329,SM-AP-0094,3,15642,12
6330,MO-RA-0359,2,2956,6
6331,LA-MI-0171,2,149535,12
6331,SM-FI-0462,3,35191,6
6332,KE-DU-0337,3,7614,24
6332,SM-NO-0689,3,122919,36
6332,WE-MI-0767,3,13258,24
6333,EA-SO-0326,3,20739,12
6334,SP-JB-0278,2,21497,24
6334,CH-BO-0532,1,1286,24
6334,HE-SE-0260,2,21360,24
6334,SM-BO-0651,1,26685,6
6335,RO-AS-0255,1,5850,12
6336,TV-TC-0706,1,42939,24
6337,WE-LO-0262,3,6911,24
6337,TV-ON-0433,2,182635,36
6338,MO-DE-0497,1,3227,24
6341,HE-SE-0188,3,14544,12
6341,WE-CR-0472,2,1928,24
6341,LA-DE-0665,3,125924,24
6342,MO-LO-0006,1,1565,6
6342,KE-KE-0787,2,12620,36
6343,MO-MI-0606,1,4170,6
6344,SM-XI-0101,3,40062,24
6344,CA-AN-0754,2,1047,36
6344,RO-AS-0694,2,9943,36
6345,HE-SE-0188,1,14544,12
6345,MO-LO-0611,3,4015,6
6345,TA-RE-0344,1,26830,36
6346,SM-XI-0101,1,40062,24
6346,TA-AM-0755,2,26122,6
6347,RO-CI-0768,1,6574,24
6347,MO-LO-0006,2,1565,6
6348,SP-JB-0278,3,21497,24
6348,CA-AN-0599,3,1378,6
6348,SM-AP-0175,2,21987,36
6349,SM-RE-0293,3,129078,24
6349,PO-ON-0540,3,2844,24
6350,GA-SO-0033,2,35339,12
6350,RO-LI-0528,1,8103,36
6351,PO-SA-0506,3,1798,6
6351,HE-PH-0061,2,21726,36
6352,TV-PA-0348,2,34816,24
6353,TV-XI-0695,2,40254,36
6353,CA-AM-0615,1,150,12
6356,PO-AM-0623,2,3940,24
6356,SM-AM-0399,3,11837,6
6357,SM-GA-0419,2,22846,12
6358,WE-MI-0767,3,13258,24
6358,TA-AM-0070,3,67227,6
6358,MO-DE-0135,3,6100,24
6358,RO-D--0266,1,1079,6
6358,LA-HP-0355,3,124417,36
6359,CH-SA-0345,2,1143,24
6359,PO-AN-0182,2,2587,6
6360,RO-AS-0069,3,12970,24
6361,SM-OP-0330,3,16130,12
6361,LA-MS-0090,2,121233,12
6361,CA-ON-0684,3,796,36
6362,PO-SY-0287,2,666,36
6363,MO-CO-0790,3,5029,24
6363,HE-BE-0415,2,23234,12
6364,TA-RE-0621,3,38481,36
6364,KE-DU-0510,1,5032,12
